Never_Worked_Rate,Income_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score,Level4Plus_Qualification_Rate,Disability_Rate,Social_Rented_Rate,No_Car_Van_Rate,Working_Age_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Student_Rate,Population_per_km2,Unemployment_Rate
2.706776056391145,0.16805358499624973,1.154,5.535,18.121,31.9101,16.4562,2.2263625790795416,3.4589850419294836,62.2792,2.4109819941641097,0.4943303212367932,2.8026449735485537,1.1328204599978466,2.1757739261276585,9.01454444218021,5.8879
2.9112739982611573,0.15443635330441893,1.157,6.746,19.001,29.3137,21.5092,1.782802811185163,3.1609754888131945,58.2136,2.035528838335921,0.23111172096338664,3.097832981808267,0.5709795465857378,1.8841107302922413,8.244439139548692,5.6404
2.964592422112596,0.2949059175411005,1.11,18.92,10.387,14.1187,23.4085,3.5919086462297334,3.6819731604748176,57.4086,1.7628454590634126,0.06494468864038216,0.7851792660064391,0.381104107195229,1.7683372992835626,8.599215476893626,7.3323
2.965886280076991,0.32425505268262117,1.392,13.513,9.628,15.8217,23.1054,3.7005510749743373,3.798484698151993,55.7811,2.117206869350188,0.22298353851284425,0.8302534257779453,0.7165706955035335,1.8736159156978873,8.545197387825835,10.0324
3.0529770725515233,0.34217025773585064,1.346,14.547,7.982,14.1187,25.1964,3.9859312433506,3.937226706902536,56.1594,2.0704386368768364,0.31327671711326155,0.9675160239496008,0.7645371766466182,1.8216741951762576,8.60675963477528,13.2328
3.0875864883849253,0.34217025773585064,1.257,13.727,5.703,14.1187,23.8125,3.734820324804039,3.869722835611558,54.5455,1.7051480122597522,0.5291565804507141,0.6617081117245649,0.8112857085769868,1.8971699836359228,8.589271963277788,8.3618
3.1180295491243637,0.2405904649179304,0.363,10.734,15.303,25.5865,29.728,3.308957816026469,3.8259377449147802,66.4766,2.5793755667390315,1.7331765117957572,2.748571350373071,1.2969712231596884,2.4778652505544234,7.660349918185503,5.3309
3.1456382430456618,0.34217025773585064,1.299,19.124,7.944,14.1187,30.3811,4.207268403686131,4.015739570539451,54.4143,2.1937964859172387,0.22880748093864833,0.9919175499971467,1.2653971063129352,2.002668482873922,8.748384274309748,13.5501
2.8199254497292805,0.26082461828189824,1.511,11.156,7.778,19.9298,21.6722,3.5870155957959993,3.6795561266530523,57.5818,1.7304690007849475,0.514558647355098,2.057617622949802,0.551756412367955,1.8899443011367858,8.181244817554965,8.59
2.855429434920823,0.31626952930369345,1.07,23.794,6.854,15.346,24.1277,3.787053710351093,3.7925906103259797,53.4226,2.2138522351060756,0.37349272886489177,1.148322664233769,0.9396165571776518,2.2841766933106906,7.520126149514795,7.5697
2.3063480043545734,0.0880108773227133,-0.114,18.883,4.924,27.8661,18.6226,0.9334231306144558,2.8789231385024214,51.0549,1.9422463025019912,0.40406412719253626,2.521447493244727,0.4898062565419153,1.5801738667475742,7.4078636779069225,4.1009
1.8368921593353946,0.07232066157962612,-0.087,13.001,8.439,31.1346,15.2518,1.228587365089855,2.5975207941571345,59.5546,1.9678114130084143,0.25433209277022684,2.4122015393173686,0.3076317477594013,1.8383726623399737,8.445933466843861,5.7143
2.1658256386371435,0.06015392281974709,-0.168,10.891,13.119,35.2716,14.001,0.7407938340272983,2.7940505115807572,59.3558,2.2045532127209504,0.3821282427437264,2.6426366305538846,0.26781094280936907,1.9376619401988175,8.350642616334481,4.6953
2.288120990383223,0.06015392281974709,-0.048,4.047,7.782,35.2537,14.3247,0.5465594957171016,2.52041857078936,54.9488,2.248857258569983,0.2434950475621073,2.803342198923062,0.18556628695884367,1.6843598389513597,8.199326787787141,3.869
2.384109778918222,0.10074990310014305,0.768,10.784,7.259,30.6442,18.7192,0.9499575893446391,2.84435690565005,53.2742,2.078566158643882,0.2998823455330992,2.482771037657579,0.4641113035408978,1.5129930891652703,7.085064293952548,4.7244
2.2007848985309764,0.08250122151174369,-0.281,11.379,9.789,33.3868,15.2268,2.0443453111422225,2.6090545716971176,56.4055,1.8036880400933288,0.2235434713355367,3.17126416598853,0.40399736483312965,1.9712715275189676,8.405658096663611,5.0198
2.348800516791009,0.053540766928029816,-0.527,4.269,5.516,28.5524,15.4104,0.7841298282718161,2.811154172678411,54.6622,1.8131458091094275,0.3326076358047733,2.551817355070627,0.369077710655775,1.528141085348127,8.026529607474188,5.0431
2.2287017110026808,0.08709470685093376,-0.578,14.86,11.904,27.5705,17.9569,1.6276117630129647,2.9184353760244175,57.44,2.2534893821499824,0.27876745506220685,1.3738674661117631,0.33554323380312123,1.342473081571041,8.34856149934829,5.3333
2.9045978630767344,0.29192306670903545,0.261,11.15,7.193,18.81,22.9682,3.532950527475919,3.8809759963559487,55.1164,2.150330946942479,0.8587039910211695,1.7941067122964032,1.2240989087095255,1.9082972854760065,8.884153063689503,11.0517
2.7639263116611277,0.2303177550622101,0.656,7.873,7.902,17.0032,23.7031,3.3483203777280544,3.756538102587751,57.5661,1.8864785652858869,0.6796565903774461,1.8218682819983716,0.671361588488023,1.840898778788347,8.809026634990495,7.619
2.6891935262519047,0.12044615307586716,0.409,15.654,4.58,27.1938,22.1768,2.345069704600201,3.0884664109355735,52.6574,2.070741304134333,0.2851789422336624,1.91840680434142,0.597901998643212,1.3591800686283186,7.642140367558327,6.6536
