LSOA_Code,RUC21CD,RUC21NM,Urban_rural_flag
E01018764,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018765,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018766,RSF1,Smaller rural: Further from a major town or city,Rural
E01018767,UN1,Urban: Nearer to a major town or city,Urban
E01018777,RSF1,Smaller rural: Further from a major town or city,Rural
E01018778,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018567,UN1,Urban: Nearer to a major town or city,Urban
E01018672,UN1,Urban: Nearer to a major town or city,Urban
E01018673,UN1,Urban: Nearer to a major town or city,Urban
E01018779,RLF1,Larger rural: Further from a major town or city,Rural
E01018674,UN1,Urban: Nearer to a major town or city,Urban
E01018568,UN1,Urban: Nearer to a major town or city,Urban
E01018934,UF1,Urban: Further from a major town or city,Urban
E01018935,UF1,Urban: Further from a major town or city,Urban
E01018569,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018675,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018936,RLF1,Larger rural: Further from a major town or city,Rural
E01018780,RLF1,Larger rural: Further from a major town or city,Rural
E01018570,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018676,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018937,RLF1,Larger rural: Further from a major town or city,Rural
E01018781,RSF1,Smaller rural: Further from a major town or city,Rural
E01018571,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018677,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018938,RLF1,Larger rural: Further from a major town or city,Rural
E01018782,RSF1,Smaller rural: Further from a major town or city,Rural
E01018572,UN1,Urban: Nearer to a major town or city,Urban
E01018678,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018940,RSF1,Smaller rural: Further from a major town or city,Rural
E01018783,RSF1,Smaller rural: Further from a major town or city,Rural
E01018573,UN1,Urban: Nearer to a major town or city,Urban
E01018679,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018941,RLF1,Larger rural: Further from a major town or city,Rural
E01018784,RSF1,Smaller rural: Further from a major town or city,Rural
E01018574,UN1,Urban: Nearer to a major town or city,Urban
E01018680,UN1,Urban: Nearer to a major town or city,Urban
E01018942,RSF1,Smaller rural: Further from a major town or city,Rural
E01018785,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018575,UN1,Urban: Nearer to a major town or city,Urban
E01018681,UN1,Urban: Nearer to a major town or city,Urban
E01018786,UN1,Urban: Nearer to a major town or city,Urban
E01018943,RSF1,Smaller rural: Further from a major town or city,Rural
E01018787,UN1,Urban: Nearer to a major town or city,Urban
E01018576,UN1,Urban: Nearer to a major town or city,Urban
E01018682,UN1,Urban: Nearer to a major town or city,Urban
E01018788,UN1,Urban: Nearer to a major town or city,Urban
E01018683,UN1,Urban: Nearer to a major town or city,Urban
E01018577,UN1,Urban: Nearer to a major town or city,Urban
E01018789,UN1,Urban: Nearer to a major town or city,Urban
E01018944,RSF1,Smaller rural: Further from a major town or city,Rural
E01018684,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018578,UN1,Urban: Nearer to a major town or city,Urban
E01018790,UN1,Urban: Nearer to a major town or city,Urban
E01018945,RSF1,Smaller rural: Further from a major town or city,Rural
E01018685,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018579,UN1,Urban: Nearer to a major town or city,Urban
E01018791,UN1,Urban: Nearer to a major town or city,Urban
E01018946,UF1,Urban: Further from a major town or city,Urban
E01018686,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018580,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018792,UN1,Urban: Nearer to a major town or city,Urban
E01018948,UF1,Urban: Further from a major town or city,Urban
E01018687,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018581,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018793,UN1,Urban: Nearer to a major town or city,Urban
E01018949,UF1,Urban: Further from a major town or city,Urban
E01018688,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018582,UN1,Urban: Nearer to a major town or city,Urban
E01018794,UN1,Urban: Nearer to a major town or city,Urban
E01018950,UF1,Urban: Further from a major town or city,Urban
E01018689,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018583,UN1,Urban: Nearer to a major town or city,Urban
E01018795,UN1,Urban: Nearer to a major town or city,Urban
E01018951,RSF1,Smaller rural: Further from a major town or city,Rural
E01018690,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018584,UN1,Urban: Nearer to a major town or city,Urban
E01018796,UN1,Urban: Nearer to a major town or city,Urban
E01018952,RSF1,Smaller rural: Further from a major town or city,Rural
E01018691,UN1,Urban: Nearer to a major town or city,Urban
E01018585,UN1,Urban: Nearer to a major town or city,Urban
E01018797,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018692,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018586,UN1,Urban: Nearer to a major town or city,Urban
E01018798,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018693,UN1,Urban: Nearer to a major town or city,Urban
E01018953,RSF1,Smaller rural: Further from a major town or city,Rural
E01018694,UN1,Urban: Nearer to a major town or city,Urban
E01018587,UN1,Urban: Nearer to a major town or city,Urban
E01018954,RSF1,Smaller rural: Further from a major town or city,Rural
E01018799,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018695,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018588,UN1,Urban: Nearer to a major town or city,Urban
E01018955,RSF1,Smaller rural: Further from a major town or city,Rural
E01018800,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018696,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018589,UN1,Urban: Nearer to a major town or city,Urban
E01018956,RSF1,Smaller rural: Further from a major town or city,Rural
E01018803,UF1,Urban: Further from a major town or city,Urban
E01018697,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018590,UN1,Urban: Nearer to a major town or city,Urban
E01018957,RLF1,Larger rural: Further from a major town or city,Rural
E01018804,UF1,Urban: Further from a major town or city,Urban
E01018698,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018591,RSF1,Smaller rural: Further from a major town or city,Rural
E01018958,RLF1,Larger rural: Further from a major town or city,Rural
E01018877,UF1,Urban: Further from a major town or city,Urban
E01018805,UF1,Urban: Further from a major town or city,Urban
E01018699,UN1,Urban: Nearer to a major town or city,Urban
E01018824,UF1,Urban: Further from a major town or city,Urban
E01018592,UN1,Urban: Nearer to a major town or city,Urban
E01018959,RLF1,Larger rural: Further from a major town or city,Rural
E01018878,UF1,Urban: Further from a major town or city,Urban
E01018806,UF1,Urban: Further from a major town or city,Urban
E01018700,UN1,Urban: Nearer to a major town or city,Urban
E01018825,RSF1,Smaller rural: Further from a major town or city,Rural
E01018593,UN1,Urban: Nearer to a major town or city,Urban
E01018960,RLF1,Larger rural: Further from a major town or city,Rural
E01018879,RSF1,Smaller rural: Further from a major town or city,Rural
E01018807,UF1,Urban: Further from a major town or city,Urban
E01018701,UN1,Urban: Nearer to a major town or city,Urban
E01018826,RLF1,Larger rural: Further from a major town or city,Rural
E01018594,UN1,Urban: Nearer to a major town or city,Urban
E01018961,RLF1,Larger rural: Further from a major town or city,Rural
E01018880,RSF1,Smaller rural: Further from a major town or city,Rural
E01018881,RSF1,Smaller rural: Further from a major town or city,Rural
E01018882,UF1,Urban: Further from a major town or city,Urban
E01018883,UF1,Urban: Further from a major town or city,Urban
E01018884,UF1,Urban: Further from a major town or city,Urban
E01018885,UF1,Urban: Further from a major town or city,Urban
E01018886,UF1,Urban: Further from a major town or city,Urban
E01018887,UF1,Urban: Further from a major town or city,Urban
E01018888,UF1,Urban: Further from a major town or city,Urban
E01018889,UF1,Urban: Further from a major town or city,Urban
E01018890,UF1,Urban: Further from a major town or city,Urban
E01018891,UF1,Urban: Further from a major town or city,Urban
E01018892,RSF1,Smaller rural: Further from a major town or city,Rural
E01018893,UF1,Urban: Further from a major town or city,Urban
E01018894,RLF1,Larger rural: Further from a major town or city,Rural
E01018895,UF1,Urban: Further from a major town or city,Urban
E01018896,UF1,Urban: Further from a major town or city,Urban
E01018897,UF1,Urban: Further from a major town or city,Urban
E01018898,UF1,Urban: Further from a major town or city,Urban
E01018899,UF1,Urban: Further from a major town or city,Urban
E01018900,UF1,Urban: Further from a major town or city,Urban
E01018901,RSF1,Smaller rural: Further from a major town or city,Rural
E01018902,RSF1,Smaller rural: Further from a major town or city,Rural
E01018903,RSF1,Smaller rural: Further from a major town or city,Rural
E01018904,RLF1,Larger rural: Further from a major town or city,Rural
E01018905,RSF1,Smaller rural: Further from a major town or city,Rural
E01018906,RLF1,Larger rural: Further from a major town or city,Rural
E01018907,RLF1,Larger rural: Further from a major town or city,Rural
E01018908,UF1,Urban: Further from a major town or city,Urban
E01018909,UF1,Urban: Further from a major town or city,Urban
E01018910,UF1,Urban: Further from a major town or city,Urban
E01018911,UF1,Urban: Further from a major town or city,Urban
E01018912,UF1,Urban: Further from a major town or city,Urban
E01018913,UF1,Urban: Further from a major town or city,Urban
E01018914,UF1,Urban: Further from a major town or city,Urban
E01018915,UF1,Urban: Further from a major town or city,Urban
E01018916,UF1,Urban: Further from a major town or city,Urban
E01018917,UF1,Urban: Further from a major town or city,Urban
E01018918,RLF1,Larger rural: Further from a major town or city,Rural
E01018919,RLF1,Larger rural: Further from a major town or city,Rural
E01018920,RSF1,Smaller rural: Further from a major town or city,Rural
E01018921,RLF1,Larger rural: Further from a major town or city,Rural
E01018922,RSF1,Smaller rural: Further from a major town or city,Rural
E01018923,RSF1,Smaller rural: Further from a major town or city,Rural
E01018924,RSF1,Smaller rural: Further from a major town or city,Rural
E01018925,RSF1,Smaller rural: Further from a major town or city,Rural
E01018926,RSF1,Smaller rural: Further from a major town or city,Rural
E01018808,UF1,Urban: Further from a major town or city,Urban
E01018702,UN1,Urban: Nearer to a major town or city,Urban
E01018595,UN1,Urban: Nearer to a major town or city,Urban
E01018596,UN1,Urban: Nearer to a major town or city,Urban
E01018703,UN1,Urban: Nearer to a major town or city,Urban
E01018810,UF1,Urban: Further from a major town or city,Urban
E01018827,RSF1,Smaller rural: Further from a major town or city,Rural
E01018704,UN1,Urban: Nearer to a major town or city,Urban
E01018598,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018599,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018600,UN1,Urban: Nearer to a major town or city,Urban
E01018962,RSF1,Smaller rural: Further from a major town or city,Rural
E01018601,UN1,Urban: Nearer to a major town or city,Urban
E01018828,RLF1,Larger rural: Further from a major town or city,Rural
E01018965,RSF1,Smaller rural: Further from a major town or city,Rural
E01018602,UN1,Urban: Nearer to a major town or city,Urban
E01018705,RLN1,Larger rural: Nearer to a major town or city,Rural
E01018811,UF1,Urban: Further from a major town or city,Urban
E01018829,RSF1,Smaller rural: Further from a major town or city,Rural
E01018966,RSF1,Smaller rural: Further from a major town or city,Rural
E01018603,UN1,Urban: Nearer to a major town or city,Urban
E01018706,UN1,Urban: Nearer to a major town or city,Urban
E01018812,UF1,Urban: Further from a major town or city,Urban
E01018830,RSF1,Smaller rural: Further from a major town or city,Rural
E01018967,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018604,UN1,Urban: Nearer to a major town or city,Urban
E01018707,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018813,UF1,Urban: Further from a major town or city,Urban
E01018831,RSF1,Smaller rural: Further from a major town or city,Rural
E01018968,RSF1,Smaller rural: Further from a major town or city,Rural
E01018605,UN1,Urban: Nearer to a major town or city,Urban
E01018708,RSN1,Smaller rural: Nearer to a major town or city,Rural
E01018814,UF1,Urban: Further from a major town or city,Urban
E01018832,RSF1,Smaller rural: Further from a major town or city,Rural
E01018969,RSF1,Smaller rural: Further from a major town or city,Rural
E01018606,UN1,Urban: Nearer to a major town or city,Urban
E01018709,UN1,Urban: Nearer to a major town or city,Urban
E01018815,RLF1,Larger rural: Further from a major town or city,Rural
E01018833,RSF1,Smaller rural: Further from a major town or city,Rural
E01018970,RLF1,Larger rural: Further from a major town or city,Rural
E01018607,UN1,Urban: Nearer to a major town or city,Urban
E01018710,UN1,Urban: Nearer to a major town or city,Urban
E01018711,UN1,Urban: Nearer to a major town or city,Urban
E01018712,UN1,Urban: Nearer to a major town or city,Urban
E01018714,UN1,Urban: Nearer to a major town or city,Urban
E01018715,UN1,Urban: Nearer to a major town or city,Urban
E01018716,UN1,Urban: Nearer to a major town or city,Urban
E01018971,RLF1,Larger rural: Further from a major town or city,Rural
E01018834,UF1,Urban: Further from a major town or city,Urban
E01018972,RLF1,Larger rural: Further from a major town or city,Rural
E01018973,RLF1,Larger rural: Further from a major town or city,Rural
E01018835,UF1,Urban: Further from a major town or city,Urban
E01018974,RSF1,Smaller rural: Further from a major town or city,Rural
E01018836,UF1,Urban: Further from a major town or city,Urban
E01018975,RLF1,Larger rural: Further from a major town or city,Rural
E01018837,UF1,Urban: Further from a major town or city,Urban
E01018976,UF1,Urban: Further from a major town or city,Urban
E01018838,UF1,Urban: Further from a major town or city,Urban
E01018977,UF1,Urban: Further from a major town or city,Urban
E01018839,UF1,Urban: Further from a major town or city,Urban
E01018978,RSF1,Smaller rural: Further from a major town or city,Rural
E01018840,UF1,Urban: Further from a major town or city,Urban
E01018979,RSF1,Smaller rural: Further from a major town or city,Rural
